0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
0.0,1.0032936,0.4418442,0.72359306,0.0,0.0,0.70021456,0.0,0.0,0.0,0.0,0.0,0.0,1.1945211,0.0,0.0,1.5785681,0.025330536,0.0,0.0,0.04250516,1.084409,0.0,0.0,2.1414824,0.0,0.0,0.0,0.0,0.0,0.0,1.2850462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1949483,0.0,1.1404558,0.7442105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15820158,1.0043238,0.0,1.0943133,0.0,0.0,0.0,1.4385271,0.0,0.0,0.0,0.5269353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281688,0.0,0.0,0.0,0.0,0.54470813,2.6139405,0.0,0.0,0.0,0.24074098,0.0,0.0,0.0,1.0897437,0.0,0.0,0.0,0.97137696,0.0,0.0,0.32525477,1.0463134,0.0,0.0,0.0,0.9737004,0.0,0.0,0.0,0.0,0.0,0.0,0.8331787,1.5877206,0.8050359,0.0,1.0649644,0.0,0.0,0.0,0.390155,0.0,0.82048035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812226,0.0,0.39967167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6924522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3769414,0.0,0.0,0.0,1.0920258,0.0,0.0,0.0,0.19575088,0.0,0.0,0.64164644,2.0042698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0145235,0.0,0.0,0.0,0.0,0.0,1.2905416,1.5909352,1.8059014,0.0,2.326324,0.0,0.0,0.0,0.0,1.5596306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13977325,0.0,0.0,0.0,0.0,0.0,0.11982544,0.0,0.0,0.0,0.0,0.0,0.0,1.0053982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05691566,0.50589913,0.16784768,0.0,0.0,0.0,1.1308111,0.0,2.2525556,0.0,0.0,0.0,1.9890041,0.0,0.0,0.0,0.0,0.0057108924,0.0,0.18224141,0.7653251,0.0,0.0,0.8000666,0.0,0.0,0.0,0.0,1.6930423,0.09378695,0.2083554,2.5009956,0.0,0.0,0.7608296,0.0,0.0,0.0,0.0,1.1197815,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0598968,0.25669566,0.0,0.0,0.0,0.0,0.0,0.0,1.5414603,0.17720877,0.0,1.0067798,0.0,0.0,0.0,0.0,0.0,0.38372236,0.0,2.326012,0.0,0.0,0.0,0.0,0.6452035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5746581,0.0,0.0,0.0,0.0,0.5222636,0.0,0.0,0.0,0.19012153,0.0,0.0,0.0,0.0,0.0,0.0,2.2193398,0.0,0.0,0.0,0.0,0.0,0.6022752,0.37400422,0.0,0.0,0.0,0.52045554,0.0,2.115861,0.0,0.0,0.0,0.43095693,1.2072327,0.067585275,0.8734875,1.3573492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2151242,0.0,0.0,0.0,0.0,0.5864628,0.7610816,0.0,0.0,0.0,0.0,0.84533083,0.0,0.0,0.0,0.0,0.0,0.0,1.2266204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8849372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75902945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99336606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232392,0.0,0.0,0.0,0.0,0.0,0.0,0.34894463,1.0421244,0.0,0.0,0.0,0.0,0.0,0.0,0.9149814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24235098,0.22992018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2252612,0.0,0.89598584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7412407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063269,0.0,0.0,0.0,0.0,0.72271794,0.11728013,0.0,1.856978,0.0,0.18941219,0.16102648,0.0,0.0,0.0,0.35465354,0.0,0.0,1.5548971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88166565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7331476,0.0,0.0,0.0,1.6045187,0.33803502,0.113225326,0.0,0.0,0.0,0.0,0.0,0.1914524,0.0,0.0,0.0,0.0,0.029624626
0.0,0.0,0.0,0.27212858,0.0,0.0,1.2703398,0.0,0.0,0.0,0.0,0.0,0.0,1.8888843,0.0,0.0,0.0,0.0,0.0,0.0,0.3067266,1.8907185,1.2164235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1783714,0.53112715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009516157,0.0,0.0,0.0,0.19219151,0.7186958,0.0,0.0,0.0,0.52990323,0.0,0.0,0.0,0.31196043,0.0,0.0,0.31535333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2576029,0.0,0.0,0.0,0.0,2.015968,0.47131366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6046121,0.0,0.0,0.0,0.0,0.0,0.21938543,0.0,0.977374,0.6755326,0.0,0.0,0.0,0.7610821,0.0,0.0,0.0,0.0,0.93291646,0.6094848,0.6324628,0.6075786,0.0,0.70220923,0.0,0.0,0.0,0.05565129,0.0,0.0,0.0,0.0,2.146973,0.0,1.3571426,0.0,0.0,0.0,0.0,0.42241615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8132615,0.0,1.2967741,0.0,0.0,0.0,0.353971,1.1310877,0.0,0.0,0.0,0.0,0.5054043,0.0,0.3497803,0.0,0.0,0.0,0.0,0.0,0.0,0.8876583,0.12301464,0.0,0.0,1.9257592,0.0,0.0,0.0,0.77176297,0.41702807,0.0,0.0,2.5713472,0.0,0.0,0.0,0.0,0.0,1.7257313,0.0,0.0,0.0,1.8862203,0.0,0.0,0.0,0.0,0.0,0.0,1.2859308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49504158,0.0,0.0,0.0,0.0,0.011059834,0.0,0.0,0.0,0.0,0.0,0.0,0.3472719,0.0,0.0,0.31972203,0.0,1.4887133,0.0,0.0,0.31887686,0.0,0.0,0.0,0.3340759,0.0,0.16566192,0.06056524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24014552,0.0,1.4095769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068969685,0.0,0.0,0.0,0.0,0.0,0.0,0.069540516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929649,1.2640141,0.0,0.0,0.0,0.0,0.0,0.80125886,0.14496398,0.0,0.0,1.3035454,0.0,0.0,0.0,0.0,1.1698449,0.0,0.0,0.79073966,0.0,0.0,1.3556533,1.0125926,0.0,0.0,0.0,0.0,0.8327399
0.0,0.0,0.5801045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9055652,0.0,0.51812917,0.0,0.0,0.0,0.36185154,1.8233079,0.80025804,0.0,0.0,0.0,0.0,0.0,0.0,1.6816494,0.0,0.0,0.0,1.3769118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151352,0.0,0.0,0.0,0.0,0.0,0.0,1.0974997,0.0,0.0,0.0,0.0,2.1082532,0.0,0.0,0.0,0.95895195,0.0,0.0,1.0961574,0.96461904,0.0,0.0,0.0,0.0,1.0616204,0.0,0.9586767,0.0,0.48382705,0.37421292,0.0,0.0,0.0,0.0,0.0,0.0,1.6459112,0.0,0.39968297,1.0605779,0.0,0.0,1.5259168,0.0,0.0,0.0,0.31213427,0.0,0.0,0.0,0.6420352,0.0,0.0,0.0,2.0835629,0.0,0.0,0.0,0.799759,0.0,0.0,0.0,0.0,0.0,1.0014479,0.0,0.83132756,0.21456176,0.0,0.51659334,0.8100339,0.0,0.0,0.8748878,0.0,0.92825335,0.2795572,0.0,0.0,0.0,0.0,0.7725146,0.9170651,0.0,0.0,0.8223725,0.0,1.1190258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17506255,0.0,0.3436856,0.0,1.6376507,0.0,0.0,0.0,0.0,0.6130087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27601337,0.0,0.5432091,1.485085,0.0,0.0,0.0,1.0657663,0.0,0.0,0.0,0.0,0.88607264,1.141597,0.0,2.1829479,0.0,0.0,0.0,0.0,0.0,1.6209806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09138957,0.0,0.0,0.0,1.5384319,0.0,0.0,0.0,0.46338138,0.0,0.67644227,0.0,0.0,0.45554093,0.0,0.0,0.0,0.0,0.5072982,0.0,0.27488768,1.3172988,0.0,0.0,0.0,0.38071182,0.0,0.0,0.0,0.0,0.0,0.98004824,0.0,0.0,0.071215786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07847525,0.38112262,0.0,2.276431,0.0,0.0,0.0,0.0,0.0,0.44233885,0.0,0.0,0.0,0.15916486,0.0,0.0,1.9559987,0.0,0.0,1.0995908,0.0,0.0,0.9138118,0.0,0.0,0.0,0.0,0.0,0.0,1.2407843,0.0,0.0,0.0,0.0,0.0,0.0,1.0348383,1.5806775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1925726,0.7121675,0.0,0.5583386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0014212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3022302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9780225,0.0,0.0,0.0,0.0,1.3364774,0.37641853,0.103554964,0.0,0.4161675,0.05813823,0.0,0.0,0.0,0.0,0.0,0.91645515,0.0,0.0,1.3006383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1966994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1369362,0.0,0.0,0.6855932,0.0,0.70589584,0.0,0.0,0.0,0.39485148,0.0,0.0,0.0,0.0,0.0,1.8909094,2.4468346,0.0,0.0,0.0,0.0,1.7257867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4499388,0.0,0.0,0.0,0.0,0.0,0.0,1.8445413,0.0,0.0,1.0771737,0.0,0.0,0.0,0.67534226,0.0,0.0,0.59969735,0.0,0.0,0.48355594,0.0,0.0,0.0,0.0,0.0,2.83567,0.0,1.957674,0.38242018,0.0,0.0,0.0,0.018532824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.482603,0.0,1.1819482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7923442,1.1552067,0.0,0.0,0.0,1.4079367,0.0,0.0,0.0,0.27514702,0.0,0.0,0.59694344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6971161,0.0,0.19322175,0.0,0.0,0.0,0.0,0.90840954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238874,0.0,0.0,0.0,0.0,1.6484389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2930531,0.0,0.25877795,0.0,0.0,0.06189531,0.0,1.2571737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4638338,0.0,0.0,0.0,0.6493378,0.0,0.0,0.0,0.0,1.2405653,0.0,0.29911017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000494,1.5184151,1.1763535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8146665
0.0,0.0,0.0,0.0,0.0,0.0,0.5607026,0.0,0.0,0.0,0.0,0.0,0.044573933,1.0256364,2.1381567,0.0,1.4438628,0.6102909,0.0,0.0,0.0,1.8456371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7468386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2747147,0.0,1.5939581,0.90595853,0.0,0.0,0.0,0.0,0.29238275,0.0,0.0,1.0986061,1.061334,0.0,1.5845556,0.0,0.0,0.0,1.8082389,0.0,0.0,1.6785849,0.0,0.0024077988,0.0,0.0,0.61837554,0.26694024,0.0,0.8227207,0.0,0.0,0.0,0.0,0.6999169,0.0,0.0,0.0,0.0,2.391013,0.0,0.0,0.0,0.0,0.0,1.7120593,0.0,0.0,0.0,1.0385869,0.0,1.2149762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71179175,0.5649832,0.0,0.0,0.49145418,0.0,1.0395751,0.0,2.146854,0.0,0.9373218,0.11186719,0.8967254,0.0,0.0,1.0258633,0.0,1.5537189,0.0,0.0,1.6061202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5980023,1.752762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5848109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.485974,0.0,1.7755663,0.0,0.0,0.0,0.0,0.0,0.0,0.034723207,0.80191374,0.9539446,0.0,0.0,0.0,0.79641324,0.0,0.0,0.0,2.402978,0.09118134,0.0,0.0,2.3359494,0.0,0.0,0.0,0.7933183,0.0,0.9649998,0.78868735,1.9384509,0.0,0.0,0.56688994,1.1736588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64605755,0.0,1.0731755,0.0,0.0,0.23004074,0.0,0.0,0.0,0.73912156,0.50241464,0.0,2.0631196,0.0,0.0,0.0,0.0,1.1690733,0.0,0.88708365,0.0,0.0,0.18332587,0.0,0.0,0.0,0.50606513,0.0,0.0,0.6378742,0.61114585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5221441,0.0,0.0,0.0,0.9708043,0.60425186,0.0,2.5385623,0.37309542,0.0,0.0,1.6829809,0.0,0.0,0.0,0.766494,0.0,0.0,0.0,0.8328515,1.2609357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9035237,0.4433928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7145527,0.0,0.0,0.0,0.0,0.35269502,0.0
0.0,0.0,1.130284,1.4304178,0.0,0.0,1.2170777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37922597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.715855,2.1203732,0.0,1.7001915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6506083,0.32814452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38762248,0.0,0.0,0.0,0.0,0.0,0.0,1.7378733,0.0,0.0,1.8539606,0.0,0.0,0.0,0.0,2.037664,0.27500135,0.0,0.0,0.0,0.0,0.9284548,0.0,0.7256226,0.0,0.0,0.0,0.0,3.5105014,0.0,0.0,0.0,0.0,0.0,2.228316,0.0,0.0,0.0,0.109226756,0.0,0.0,0.0,2.0986545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24111761,0.0,0.77293813,0.0,1.2067988,1.1492379,1.2472656,0.0,1.9294467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1226479,0.0,1.1179559,0.0,0.0,0.0,0.8114675,0.0,0.0,0.0,1.0813727,0.018199092,0.0,0.0,0.0,0.0,2.0463612,0.0,0.0,0.0,0.0,0.43079287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862319,0.6051955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4820431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958629,0.0,0.0,0.0,0.0,1.5236653,0.0,0.0,0.0,0.0,0.008527869,0.0,0.0,1.85324,0.0,0.0,0.0,1.230609,0.0,1.4968833,0.7168633,2.1467855,0.0,0.0,1.2104236,0.39232436,0.0,1.0130726,0.024499066,0.0,0.0,0.0,0.0,0.0,0.0,2.2647293,0.0,0.30824885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96033275,0.0,0.0,1.1968368,0.0,0.0,0.0,1.666629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6489798,0.0,0.0,0.0,0.0,1.7079158,0.0,0.0,0.0,1.4425296,0.0,1.6457266,2.0375392,0.0,0.0,0.0,0.0,2.5342078,0.44432503,0.0,0.0,1.932346,0.0,0.09367214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5134299,0.0,0.0,0.38231763,1.9333391,1.492911,0.0,2.4352713,0.0,0.0,0.0,0.0,0.0,0.0,1.0377165,0.0,0.0,0.0,0.0,2.6747413
0.0,0.19552864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25724,0.0,0.0,0.0,0.38162142,0.0,0.0,0.59548295,1.4497638,0.0,0.0,3.4757268,0.0,0.0,0.0,1.1470792,1.6060991,0.0,0.6776917,0.0,0.0,0.0,0.0,0.0,0.0,0.160297,0.0,1.2163372,0.0,0.0,0.0,0.21483192,0.0,0.0,0.0,0.0,0.0,0.0,0.0737396,0.0,1.0608289,0.0,0.0,0.0,0.0,0.0,1.961401,0.0,0.0,1.2018366,0.0,0.3183526,0.0,0.0,0.0,0.0,0.17176268,0.0,0.0,0.0,0.0,0.0,0.48497984,0.0,0.16332209,0.0,0.8879855,1.9856158,0.0,0.0,0.0,0.0,0.0,1.6758918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2174494,0.0,0.0,1.7945485,0.0,0.0,0.0,0.22387095,0.0,0.0,0.0,0.0,1.7786334,0.0,2.5655758,0.0,1.052126,0.0,0.0,0.0,1.182276,0.0,0.06500929,0.8148184,0.0,1.4456366,0.41244727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5883384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097235,0.0,0.0,0.0,0.9188515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70102495,0.0,0.63716245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6295645,0.0,0.0,0.0,0.2793063,0.348656,0.0,0.0,1.7800207,0.0,0.0,0.0,0.0,0.0,1.6941115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27783677,0.0,0.0,2.169635,0.4820107,0.0,0.0,0.0,0.0,0.0,0.47103006,0.0,0.0,0.23247789,0.0,0.0,0.0,1.0722787,0.0,0.0,0.720648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5660046,0.57525784,0.0,0.7498066,0.0,0.0,1.0656142,0.0,0.0,0.0,0.0,0.9902407,0.0,1.851892,0.0,0.0,0.0,1.4806226,0.0,0.0,0.0,0.0,0.0,0.0,1.6170226,0.5040883,0.16302778,0.0,2.1144118,0.0,0.0,0.0,0.0,0.0,0.8680029,0.0,0.0,1.5903432,0.93149215,0.41280496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.79236376,0.96359044,0.0,0.7642427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0530708,0.0,0.0,0.0,0.0,0.0,0.0,1.2651142,1.3332198,1.4861091,0.0,0.0,0.0,0.0,0.0,1.7783725,0.0,0.0,1.9161581,0.0,0.28420195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9379338,2.9527824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620467,0.0,0.0,0.0,0.0,0.0,1.9413865,0.0,0.0,0.0,0.0,0.0,0.0,0.17960326,0.0,0.0,0.83975846,0.0,0.0,0.0,0.24536876,0.0,0.0,0.0,0.0,0.0,0.7713552,2.274924,0.0,0.0,0.3282068,0.0,0.0,0.0,0.3491396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.361947,0.6430309,0.0,0.0,0.0,0.0,1.608066,0.7642784,2.5605814,0.0,0.0,0.0,1.8681511,1.2660577,0.0,0.0,0.0,0.045372345,0.0,0.0,0.0,0.0,0.0,1.162403,0.0,0.0,0.0,0.0,0.0,0.21019995,2.568692,0.18590125,0.0,0.25611827,0.0,0.0,0.0,0.0,0.0,1.489221,0.0,0.0,1.6407478,0.0,0.92355686,0.0,0.0,0.0,0.0,0.0,0.0,0.004576799,0.0,0.0,0.0,0.84334695,0.6470683,0.0,0.0,0.0,0.0,0.0,0.0,0.27013233,0.0,0.0,0.3188266,0.0,0.0,0.0,0.0,0.0,0.8495797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.116567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12348729,1.6065401,0.0,0.0,0.0,0.0,0.0,1.1001521,0.042676944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2196434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003528908,0.0,3.4639742,0.0,0.0,0.0,0.0,1.6940244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022832302,0.0,2.22533,0.9709509,1.4287184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93536425,0.0,1.0888879,1.8592403,0.0,0.6229895,0.0,0.0,1.8178308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63780904,0.0,1.1646798,0.0,0.0,0.04870272,0.0,1.0099088,1.5030603,2.2802415,0.87233174,0.6020317,0.0,0.0,0.0,0.5831967,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.68047065,1.2350532,0.0,0.14979988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.165376,0.0,0.0,0.0,0.0,0.0,0.0,0.48109898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4289777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1440157,0.0,0.0,0.54904264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59443116,0.0,0.0,0.0,0.0,0.0,1.4378833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20222872,0.0,0.0,0.13180846,0.0,0.0,0.0,0.0,0.39481887,0.0,0.034683637,0.0,1.0536927,2.5173664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.782479,0.0,0.0,0.0,0.0,0.0,1.8704134,0.0,1.3526332,0.57385117,0.0,1.1270545,0.17661282,0.0,0.0,0.0,1.7902372,0.0,1.3580334,0.0,0.0,0.0,1.2876716,0.0,0.0,0.37958536,0.0,0.0,0.5184942,0.5955511,0.0,0.0,0.0,2.276804,0.0,0.0,1.6814784,0.0,1.9231397,1.6218228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.103001,0.0,0.0,1.5554972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5160348,0.0,0.37356517,0.0,0.0,0.990067,0.0,0.0,0.0,0.0,0.0,0.25874433,0.0,0.0,0.0,0.0,0.0,0.98375905,0.0,1.3192976,0.0,1.5488156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4399389,0.0,2.1691914,0.0,1.3116426,0.0,0.0,0.0,2.2440262,0.0,0.0,0.0,2.0795035,0.0,0.0,0.0,0.4243588,0.0,1.0111587,0.0,2.0192032,0.0,2.0254385,0.0,0.0,0.0,1.8350865,0.0,0.0,0.0,0.0,0.0,0.6251151,0.34682763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0988617,0.6236634,0.0,0.15023524,0.0,0.96703076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7626275,0.0,0.0,0.0,0.0,0.0,0.0,1.8856211,0.0,0.0,0.0,0.27646095,1.111006,0.0,0.0,0.0,0.77033794,1.0728055,0.73661304,2.2913847,0.0,0.0,0.7738632,0.0,2.087288,0.0,0.0,0.0,1.8033863,0.0,0.0,0.0,0.25262642,0.0,0.0,0.0,0.047864612,1.2136055,0.0,0.0,0.0,0.59508723,0.0,0.0,0.33122295,0.6866959,0.0,2.5675325,2.0778022,0.0,0.0,0.0,0.0,0.0,0.07439195,0.0,0.0,0.0,0.0,0.0690425,1.5177567
